,comm,count,pid,time,time (ms),cn,ues,tool,syscall
1499,ModemManager,10,772,22:09:16,0.024625,free5gc,5,sysprocess_write,write
1500,udisksd,10,700,22:09:16,0.024571,free5gc,5,sysprocess_write,write
1501,irqbalance,3,688,22:09:16,0.019096,free5gc,5,sysprocess_write,write
1502,systemd-logind,2,695,22:09:16,0.016718,free5gc,5,sysprocess_write,write
1503,amf,5119,18598,07:47:25,615.057597,free5gc,100,sysprocess_write,write
1504,udm,7538,18639,07:47:25,198.931533,free5gc,100,sysprocess_write,write
1505,udr,7305,18620,07:47:25,166.972324,free5gc,100,sysprocess_write,write
1506,nrf,4017,18587,07:47:25,103.678831,free5gc,100,sysprocess_write,write
1507,ausf,2667,18654,07:47:25,99.822098,free5gc,100,sysprocess_write,write
1508,pcf,1651,18629,07:47:25,23.630309,free5gc,100,sysprocess_write,write
1509,rsyslogd,18,35679,07:47:25,3.025081,free5gc,100,sysprocess_write,write
1510,accounts-daemon,96,36853,07:47:25,0.312673,free5gc,100,sysprocess_write,write
1511,polkitd,16,691,07:47:25,0.078624,free5gc,100,sysprocess_write,write
1512,udisksd,10,700,07:47:25,0.025228,free5gc,100,sysprocess_write,write
1513,ModemManager,10,772,07:47:25,0.024845,free5gc,100,sysprocess_write,write
1514,systemd-logind,2,695,07:47:25,0.019891,free5gc,100,sysprocess_write,write
1515,irqbalance,2,688,07:47:25,0.019105,free5gc,100,sysprocess_write,write
1516,[unknown],2,81211,07:47:25,0.018305,free5gc,100,sysprocess_write,write
1517,amf,2646,18598,07:08:31,354.108942,free5gc,50,sysprocess_write,write
1518,udm,3733,18639,07:08:31,110.541352,free5gc,50,sysprocess_write,write
1519,udr,3658,18620,07:08:31,91.280932,free5gc,50,sysprocess_write,write
1520,nrf,2009,18587,07:08:31,75.437546,free5gc,50,sysprocess_write,write
1521,ausf,1345,18654,07:08:31,26.52426,free5gc,50,sysprocess_write,write
1522,pcf,860,18629,07:08:31,13.572481,free5gc,50,sysprocess_write,write
1523,rsyslogd,18,35679,07:08:31,1.653103,free5gc,50,sysprocess_write,write
1524,accounts-daemon,96,36853,07:08:31,0.347466,free5gc,50,sysprocess_write,write
1525,polkitd,16,691,07:08:31,0.07814,free5gc,50,sysprocess_write,write
1526,ModemManager,10,772,07:08:31,0.026466,free5gc,50,sysprocess_write,write
1527,udisksd,10,700,07:08:31,0.024126,free5gc,50,sysprocess_write,write
1528,snapd,1,60466,07:08:31,0.021796,free5gc,50,sysprocess_write,write
1529,systemd-logind,2,695,07:08:31,0.018238,free5gc,50,sysprocess_write,write
1530,irqbalance,3,688,07:08:31,0.010108,free5gc,50,sysprocess_write,write
1531,udm,720,18639,23:07:23,39.490448,free5gc,10,sysprocess_write,write
1532,amf,526,18598,23:07:23,31.113728,free5gc,10,sysprocess_write,write
1533,udr,760,18620,23:07:23,15.56763,free5gc,10,sysprocess_write,write
1534,ausf,252,18654,23:07:23,15.166859,free5gc,10,sysprocess_write,write
1535,nrf,414,18587,23:07:23,13.122344,free5gc,10,sysprocess_write,write
1536,pcf,168,18629,23:07:23,3.580328,free5gc,10,sysprocess_write,write
1537,rsyslogd,18,693,23:07:23,3.447731,free5gc,10,sysprocess_write,write
1538,accounts-daemon,96,679,23:07:23,0.34355,free5gc,10,sysprocess_write,write
1539,ModemManager,10,772,23:07:23,0.10049,free5gc,10,sysprocess_write,write
1540,polkitd,16,691,23:07:23,0.058377,free5gc,10,sysprocess_write,write
1541,[unknown],2,33405,23:07:23,0.032409,free5gc,10,sysprocess_write,write
1542,systemd-logind,2,695,23:07:23,0.027364,free5gc,10,sysprocess_write,write
1543,udisksd,10,700,23:07:23,0.027023,free5gc,10,sysprocess_write,write
1544,irqbalance,5,688,23:07:23,0.02389,free5gc,10,sysprocess_write,write
1545,rsyslogd,18,693,21:32:53,2.327987,free5gc,0,sysprocess_write,write
1546,nrf,18,18587,21:32:53,1.302471,free5gc,0,sysprocess_write,write
1547,udr,18,18620,21:32:53,1.162468,free5gc,0,sysprocess_write,write
1548,pcf,16,18629,21:32:53,1.060729,free5gc,0,sysprocess_write,write
1549,amf,17,18598,21:32:53,0.48275,free5gc,0,sysprocess_write,write
1550,accounts-daemon,101,679,21:32:53,0.341615,free5gc,0,sysprocess_write,write
1551,polkitd,19,691,21:32:53,0.134178,free5gc,0,sysprocess_write,write
1552,ModemManager,15,772,21:32:53,0.052738,free5gc,0,sysprocess_write,write
1553,udisksd,15,700,21:32:53,0.051696,free5gc,0,sysprocess_write,write
1554,[unknown],2,23338,21:32:53,0.032734,free5gc,0,sysprocess_write,write
1555,systemd-logind,2,695,21:32:53,0.025295,free5gc,0,sysprocess_write,write
1556,irqbalance,2,688,21:32:53,0.010348,free5gc,0,sysprocess_write,write
